popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
9,181000,False,0.883,0.55,0,-11.086,1,0.0947,0.0633,0.0,0.321,0.628,119.97,4,kids
57,124386,False,0.698,0.301,3,-13.063,1,0.03,0.82,2.16e-06,0.2,0.474,115.643,4,disney
38,153138,False,0.695,0.867,9,-3.784,1,0.0472,0.359,0.000874,0.0806,0.97,159.995,4,forro
0,197073,True,0.637,0.84,2,-3.942,0,0.268,0.0827,0.0,0.435,0.64,127.998,4,edm
23,229950,True,0.501,0.93,2,-5.687,1,0.105,1.69e-05,1.28e-05,0.907,0.194,121.979,4,death-metal
30,201106,False,0.707,0.477,0,-8.223,1,0.0493,0.562,0.0,0.184,0.837,124.886,4,rock-n-roll
39,299677,False,0.399,0.548,8,-10.326,1,0.039,0.046,0.0,0.0957,0.45,156.046,3,gospel
22,125706,True,0.679,0.774,0,-9.305,1,0.132,0.155,0.0,0.925,0.163,137.019,4,industrial
0,275896,False,0.38,0.346,2,-14.313,1,0.0417,0.648,0.000139,0.0511,0.358,117.916,3,punk-rock
49,273600,False,0.603,0.964,2,-1.987,0,0.123,0.00265,0.23,0.173,0.399,150.125,4,electronic
3,185906,False,0.569,0.963,7,-3.069,1,0.0593,0.000787,0.0256,0.22,0.82,76.995,4,alternative
19,266800,True,0.561,0.925,2,-3.088,1,0.843,0.849,0.0,0.782,0.44,124.693,3,comedy
62,209666,False,0.393,0.899,1,-4.105,1,0.0491,0.000811,0.0,0.313,0.54,175.926,4,punk
21,156506,False,0.222,0.164,0,-13.737,0,0.0305,0.56,0.000288,0.119,0.128,92.493,3,cantopop
42,216792,False,0.644,0.921,4,-4.431,0,0.0442,0.452,0.0,0.246,0.949,94.963,4,pagode
18,176599,False,0.565,0.279,0,-13.731,0,0.038,0.85,0.0486,0.111,0.577,132.441,4,tango
31,92265,False,0.182,0.332,1,-39.625,0,0.0437,0.869,0.981,0.964,1e-05,57.282,3,sleep
59,330200,False,0.739,0.343,8,-7.831,1,0.0286,0.306,4.85e-05,0.0801,0.29,119.958,4,pop-film
19,305666,False,0.488,0.796,2,-3.325,1,0.0346,0.000668,0.00323,0.132,0.376,127.891,4,j-idol
51,245000,False,0.333,0.572,2,-6.455,0,0.0302,0.00885,0.0,0.102,0.0707,110.402,4,goth
62,170893,False,0.587,0.942,2,-3.167,1,0.0727,0.000354,0.00172,0.0762,0.389,103.061,4,hardcore
19,208760,False,0.569,0.368,2,-7.004,1,0.0487,0.99,0.15,0.315,0.638,123.181,4,tango
71,189120,False,0.601,0.757,2,-3.341,1,0.028,0.0139,8.85e-05,0.0727,0.462,82.001,4,rock
22,255146,False,0.727,0.634,10,-12.025,0,0.063,0.00235,0.842,0.0999,0.333,92.001,4,trip-hop
0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock
65,227340,False,0.428,0.799,4,-6.265,1,0.0468,0.00139,0.0742,0.0788,0.228,139.052,4,hardcore
55,172942,False,0.63,0.376,2,-9.814,1,0.0252,0.416,0.000179,0.0954,0.347,100.969,1,folk
0,143791,False,0.886,0.53,1,-5.738,1,0.31,0.0362,1.76e-05,0.15,0.197,133.845,4,dance
79,193226,False,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,4,latino
31,206960,False,0.813,0.835,11,-4.377,1,0.0925,0.129,9.01e-06,0.105,0.858,129.994,4,disco
62,207037,False,0.737,0.436,7,-9.146,1,0.0555,0.161,0.106,0.16,0.36,83.022,4,trip-hop
0,240413,True,0.83,0.739,7,-5.395,0,0.0627,0.136,2.11e-06,0.162,0.631,97.993,4,reggaeton
2,258799,False,0.807,0.803,11,-4.156,1,0.126,0.6,0.0085,0.136,0.706,91.982,4,latino
44,237906,False,0.449,0.902,1,-3.293,1,0.0447,0.000195,0.0,0.0926,0.36,80.086,4,punk-rock
76,195200,False,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,4,alternative
62,237800,False,0.381,0.502,1,-5.505,0,0.0368,0.16,6.98e-05,0.0842,0.147,144.3,4,singer-songwriter
0,321418,False,0.376,0.483,0,-14.101,0,0.0416,0.714,0.88,0.0595,0.0414,95.998,4,iranian
6,160224,False,0.541,0.812,7,-14.978,0,0.0535,0.638,0.831,0.0985,0.164,150.012,4,study
53,295890,False,0.363,0.735,1,-3.857,1,0.0428,0.0014,0.000119,0.13,0.0721,145.556,4,dub
0,205946,False,0.475,0.715,8,-5.371,1,0.058,0.0863,2.67e-05,0.135,0.159,199.892,4,electronic
13,293026,False,0.474,0.68,9,-10.422,0,0.0429,0.0102,0.898,0.327,0.369,122.029,3,idm
40,107338,False,0.353,0.217,2,-18.498,1,0.0469,0.961,0.951,0.112,0.154,103.238,4,sleep
87,176936,False,0.787,0.546,0,-7.094,0,0.0532,0.305,4.55e-05,0.122,0.222,93.05,4,latino
28,324048,False,0.341,0.903,8,-1.775,1,0.0933,0.361,0.0,0.234,0.516,99.498,3,samba
23,231146,False,0.41,0.969,11,-4.355,0,0.0755,0.000432,0.000115,0.236,0.382,179.94,4,heavy-metal
58,271487,False,0.459,0.326,9,-12.29,1,0.0268,0.896,0.0132,0.112,0.0864,90.042,4,ambient
30,133617,False,0.464,0.31,9,-11.257,1,0.0279,0.913,0.000568,0.12,0.347,77.416,4,club
0,180626,False,0.534,0.533,5,-6.161,0,0.047,0.5,0.0,0.0875,0.478,136.854,4,jazz
0,221733,False,0.536,0.399,10,-7.579,1,0.0319,0.307,0.000327,0.105,0.476,81.371,4,mpb
30,237133,False,0.455,0.977,4,-5.778,0,0.235,0.000447,0.437,0.112,0.177,139.981,4,breakbeat
27,236190,False,0.825,0.459,11,-10.809,0,0.0502,0.0687,0.769,0.0998,0.323,125.982,4,deep-house
33,251600,False,0.477,0.357,2,-14.114,0,0.0384,0.473,3.31e-06,0.346,0.358,88.251,3,rock-n-roll
0,178400,False,0.194,0.288,5,-10.647,1,0.0359,0.892,1.84e-06,0.336,0.143,66.13,4,jazz
34,102374,False,0.13,0.807,0,-15.42,0,0.0485,0.501,0.765,0.178,0.00416,85.361,3,sleep
76,198408,True,0.702,0.708,10,-5.366,0,0.0547,0.201,0.0,0.118,0.713,147.98,4,house
44,230624,False,0.579,0.232,8,-18.228,1,0.0434,0.395,0.0553,0.344,0.2,127.151,4,club
59,115662,False,0.75,0.618,1,-4.633,0,0.0761,0.0273,0.149,0.102,0.548,83.004,4,sad
51,239516,False,0.565,0.827,7,-4.911,1,0.0764,0.212,0.0,0.3,0.69,159.816,4,pagode
50,199537,False,0.805,0.533,9,-5.658,1,0.0362,0.0276,0.0578,0.203,0.547,132.979,4,trance
64,277160,False,0.28,0.344,0,-12.577,1,0.0293,0.715,0.00642,0.133,0.232,171.143,3,singer-songwriter
23,337800,True,0.545,0.991,0,-5.587,1,0.0519,0.0216,0.0202,0.282,0.533,146.064,4,industrial
34,528000,False,0.778,0.62,9,-8.868,0,0.0475,0.00107,0.637,0.0902,0.671,127.01,4,techno
61,278900,False,0.557,0.8,3,-6.867,0,0.0329,0.088,0.537,0.104,0.497,105.023,4,soul
34,136173,False,0.63,0.524,2,-13.34,1,0.0391,0.00921,0.0,0.0933,0.961,118.187,4,psych-rock
20,231826,False,0.789,0.509,1,-8.001,1,0.0421,0.00149,0.0,0.0436,0.578,95.999,4,j-dance
21,152880,False,0.538,0.937,7,-3.27,1,0.0468,0.00223,0.000895,0.124,0.475,120.016,3,black-metal
40,215066,False,0.679,0.757,10,-7.668,0,0.0556,0.0255,0.355,0.312,0.611,110.015,4,world-music
46,246111,False,0.39,0.318,9,-11.778,1,0.0304,0.466,0.013,0.0914,0.25,94.942,4,songwriter
63,401759,False,0.427,0.612,0,-6.812,1,0.0309,0.0105,0.0,0.574,0.154,142.053,4,world-music
26,542139,False,0.3,0.887,11,-6.069,0,0.059,0.00148,0.00104,0.947,0.21,107.289,4,spanish
17,214153,False,0.659,0.883,11,-4.868,0,0.0551,0.000562,0.651,0.0465,0.687,130.033,4,breakbeat
61,136002,False,0.816,0.565,9,-11.555,1,0.036,0.352,1.38e-05,0.0768,0.965,119.983,4,children
36,143053,False,0.531,0.405,7,-11.003,1,0.0294,0.353,0.0,0.349,0.431,106.35,3,rockabilly
33,237740,False,0.404,0.127,8,-17.942,1,0.0393,0.932,0.0612,0.145,0.154,118.182,4,songwriter
29,256200,False,0.53,0.99,7,-2.832,0,0.326,0.101,0.0,0.101,0.152,142.959,4,j-idol
0,201526,False,0.792,0.895,1,-3.112,0,0.0587,0.165,0.0,0.0501,0.793,94.968,4,latin
19,122840,False,0.615,0.436,0,-10.303,1,0.0382,0.504,0.402,0.0864,0.964,169.505,4,disney
56,165335,False,0.427,0.541,0,-5.726,1,0.0362,0.21,0.0,0.442,0.257,149.802,4,house
11,144489,False,0.496,0.511,0,-6.55,1,0.0571,0.826,0.804,0.12,0.399,195.202,4,study
0,166687,False,0.729,0.619,5,-6.155,0,0.0346,0.0451,0.0,0.0953,0.623,123.061,4,electro
42,192000,False,0.635,0.421,1,-3.508,1,0.106,0.342,0.0,0.0977,0.498,164.411,5,funk
20,148506,False,0.506,0.111,0,-19.637,1,0.0407,0.992,0.893,0.0759,0.275,135.984,4,new-age
0,185133,False,0.706,0.824,1,-7.036,1,0.133,0.0547,0.00162,0.0448,0.536,123.965,4,deep-house
20,119706,False,0.46,0.961,2,-4.358,1,0.0356,0.000856,0.00905,0.383,0.831,180.069,4,power-pop
0,188320,False,0.647,0.165,10,-16.328,1,0.0315,0.894,0.00187,0.116,0.59,75.978,4,swedish
39,159188,False,0.494,0.377,2,-10.23,1,0.0516,0.77,0.0,0.171,0.508,144.636,4,gospel
54,268480,False,0.654,0.917,4,-4.972,0,0.0588,0.00923,9.22e-06,0.114,0.626,98.997,4,anime
0,360370,False,0.826,0.924,6,-7.264,1,0.0895,0.00129,0.824,0.309,0.59,127.003,4,deep-house
32,210973,False,0.549,0.479,2,-9.088,1,0.0258,0.276,6.97e-05,0.138,0.487,81.542,4,rock-n-roll
2,271426,False,0.509,0.781,8,-3.48,1,0.0721,0.0391,0.0,0.0749,0.176,128.002,4,house
0,170045,False,0.677,0.804,1,-5.337,0,0.0677,0.0818,1.92e-05,0.158,0.41,122.111,4,electro
62,130427,False,0.359,0.577,10,-10.804,1,0.0397,0.0589,0.751,0.0686,0.141,68.064,4,psych-rock
46,435840,False,0.799,0.638,1,-11.889,1,0.062,0.000978,0.905,0.0928,0.287,125.011,4,techno
31,375666,False,0.258,0.804,2,-8.187,1,0.0441,5.71e-05,0.768,0.173,0.145,120.728,4,death-metal
20,130639,False,0.191,0.251,2,-14.046,0,0.0369,0.877,0.897,0.128,0.0375,108.149,1,disney
5,200000,False,0.736,0.852,11,-5.352,0,0.0563,9.25e-05,0.603,0.671,0.657,126.025,4,detroit-techno
33,198350,False,0.762,0.511,10,-9.448,1,0.0307,0.534,0.0,0.232,0.755,115.895,4,songwriter
65,170322,False,0.775,0.723,10,-3.479,0,0.0486,0.17,0.000672,0.0579,0.604,124.05,4,disco
0,151387,False,0.683,0.511,6,-5.598,1,0.0279,0.406,0.000197,0.111,0.598,109.991,3,songwriter
58,218573,False,0.357,0.98,5,-1.286,0,0.153,0.00143,0.0,0.196,0.567,191.147,4,j-pop
31,374063,False,0.791,0.744,11,-5.84,1,0.082,0.000967,0.946,0.0437,0.786,126.016,4,deep-house
11,369720,False,0.541,0.751,0,-11.164,1,0.0278,0.0152,0.00926,0.156,0.416,130.567,4,detroit-techno
9,271733,False,0.682,0.807,10,-12.748,0,0.0484,0.00652,0.857,0.0856,0.435,124.723,4,chicago-house
0,139435,False,0.887,0.863,2,-4.2,1,0.0697,0.0176,0.0594,0.288,0.517,120.028,4,electro
0,178688,False,0.814,0.749,5,-3.974,0,0.26,0.118,0.0,0.348,0.722,141.102,4,j-dance
28,240963,False,0.662,0.869,0,-7.358,1,0.23,0.459,0.0,0.979,0.615,101.936,4,spanish
12,139901,False,0.16,0.995,11,-4.916,1,0.221,1.1e-06,0.00211,0.255,0.0697,179.904,4,grindcore
63,210000,False,0.838,0.664,6,-8.126,1,0.0484,0.00132,0.035,0.131,0.545,126.047,4,french
26,182427,False,0.617,0.692,1,-6.136,0,0.316,0.13,0.0,0.0982,0.846,128.059,5,dancehall
0,213000,True,0.498,0.946,2,-4.792,1,0.0602,0.000121,2.53e-05,0.359,0.31,106.276,4,alternative
14,121000,False,0.915,0.536,9,-10.017,0,0.456,0.00999,3.48e-05,0.123,0.646,140.031,4,kids
36,134453,False,0.398,0.955,2,-3.627,1,0.0569,0.0048,0.0,0.0833,0.665,143.729,4,emo
23,262400,False,0.605,0.887,1,-7.872,1,0.181,0.00258,0.16,0.087,0.255,149.945,4,hardstyle
0,195213,False,0.546,0.391,2,-10.786,0,0.063,0.784,2.72e-06,0.0552,0.202,139.669,4,songwriter
42,137817,False,0.801,0.707,5,-7.678,0,0.0601,0.32,0.914,0.145,0.206,122.028,4,electronic
37,233506,False,0.511,0.593,0,-9.512,1,0.437,0.579,5.41e-05,0.101,0.19,76.842,4,french
26,154853,False,0.64,0.731,1,-7.457,0,0.902,0.728,0.0,0.682,0.598,73.829,3,comedy
0,250026,False,0.627,0.704,0,-8.415,1,0.0497,0.0458,0.0859,0.113,0.781,141.891,4,synth-pop
27,226285,False,0.814,0.818,11,-6.184,0,0.206,0.0132,0.00203,0.0721,0.514,140.046,4,malay
43,247756,False,0.478,0.877,11,-7.886,0,0.0406,0.503,0.000154,0.361,0.719,88.255,4,samba
20,161120,True,0.542,0.953,10,-5.328,0,0.0967,0.000744,0.523,0.152,0.324,119.986,4,death-metal
12,39866,False,0.549,0.456,3,-14.653,0,0.0397,0.0188,0.0292,0.136,0.873,156.124,4,idm
56,259133,False,0.475,0.44,5,-10.48,1,0.0354,0.499,0.0,0.25,0.528,103.371,4,cantopop
53,326834,False,0.8,0.64,10,-9.428,0,0.0637,0.000701,0.801,0.277,0.0938,125.008,4,minimal-techno
20,139347,False,0.684,0.524,2,-8.544,0,0.0393,0.844,0.0988,0.209,0.96,104.771,4,tango
43,312482,False,0.717,0.794,11,-7.348,0,0.0604,0.499,0.000851,0.704,0.644,125.969,4,turkish
3,210200,False,0.87,0.516,1,-8.006,1,0.0541,0.656,0.00823,0.11,0.53,111.005,4,reggaeton
0,174500,False,0.561,0.989,7,-0.343,1,0.0583,0.00521,0.0,0.422,0.45,142.015,4,party
41,270666,False,0.751,0.713,4,-4.613,0,0.106,0.19,3.41e-06,0.301,0.52,134.992,4,j-dance
40,378205,False,0.484,0.934,9,-6.057,1,0.0781,0.0434,0.695,0.204,0.0599,130.034,4,black-metal
74,183225,False,0.814,0.786,8,-5.178,0,0.232,0.069,0.0,0.0976,0.797,93.025,4,pop
72,307066,False,0.502,0.632,0,-4.612,1,0.0273,0.447,0.0,0.103,0.308,152.014,4,anime
35,95480,False,0.528,0.578,10,-9.162,0,0.447,0.335,0.0,0.307,0.852,154.117,4,blues
20,118533,False,0.381,0.0792,9,-20.414,1,0.057,0.984,0.0,0.141,0.0704,101.144,3,opera
32,262013,False,0.587,0.726,4,-4.345,1,0.0301,0.372,0.000744,0.12,0.527,92.03,4,malay
75,214506,True,0.759,0.636,6,-5.585,1,0.0369,0.0224,0.000143,0.166,0.536,109.976,4,reggae
11,216791,False,0.78,0.843,7,-7.399,1,0.0781,0.0161,0.317,0.0594,0.665,124.022,4,chicago-house
0,114551,False,0.426,0.473,5,-7.924,1,0.0335,0.353,0.0,0.0234,0.937,181.752,4,rock
31,295100,False,0.467,0.368,1,-14.641,0,0.0445,0.959,0.839,0.384,0.122,74.942,4,study
21,105800,False,0.562,0.829,1,-16.165,1,0.948,0.775,0.0,0.947,0.21,76.379,1,comedy
74,273000,False,0.567,0.303,7,-12.481,0,0.0351,0.862,0.00563,0.104,0.252,124.949,4,folk
1,239644,False,0.507,0.707,0,-9.403,1,0.0358,0.00238,0.00278,0.128,0.0676,123.94,4,disco
19,287733,False,0.167,0.0435,7,-22.755,1,0.0387,0.956,0.803,0.0901,0.0373,112.356,5,ambient
56,230400,False,0.552,0.942,10,-4.098,0,0.0589,0.0272,0.00805,0.065,0.0607,150.038,4,electronic
42,196834,False,0.603,0.707,7,-11.303,1,0.0348,0.349,0.00342,0.373,0.618,138.915,4,malay
10,219272,False,0.772,0.978,5,-4.615,0,0.273,0.00417,0.00473,0.309,0.707,109.962,4,breakbeat
44,266213,False,0.641,0.645,9,-7.519,1,0.0403,0.55,2.74e-05,0.292,0.688,91.037,4,pagode
75,191896,False,0.522,0.585,7,-7.205,1,0.129,0.00208,0.0,0.0909,0.411,97.99,4,latino
39,303020,False,0.521,0.941,8,-4.4,1,0.0936,0.000203,0.00112,0.333,0.251,104.9,4,gospel
12,78577,True,0.171,0.974,2,-7.861,1,0.116,3.22e-05,0.802,0.064,0.0359,120.845,4,grindcore
48,180800,True,0.452,0.994,2,-2.514,1,0.0773,0.0012,0.147,0.503,0.275,149.965,4,electronic
36,244866,False,0.436,0.332,9,-7.649,1,0.0406,0.00434,0.0,0.109,0.329,174.901,4,emo
23,437683,False,0.534,0.715,10,-9.334,0,0.955,0.922,0.0,0.308,0.466,79.334,4,comedy
49,222000,False,0.544,0.478,9,-8.193,0,0.0318,0.56,0.0855,0.139,0.356,118.894,4,garage
38,401118,False,0.838,0.587,11,-9.536,0,0.0493,0.0252,0.0288,0.042,0.822,117.995,4,detroit-techno
57,206160,False,0.247,0.834,0,-6.64,1,0.0515,0.00657,0.00088,0.38,0.058,172.792,4,techno
11,110500,False,0.686,0.248,7,-23.234,0,0.042,0.992,0.929,0.0747,0.122,120.161,3,idm
41,274603,False,0.38,0.265,4,-9.173,1,0.0544,0.956,1.01e-05,0.35,0.324,207.521,3,cantopop
0,361750,True,0.134,0.852,5,-3.827,0,0.116,5.79e-05,0.92,0.345,0.044,100.039,4,iranian
0,176699,False,0.568,0.505,0,-8.041,1,0.128,0.676,1.67e-05,0.516,0.692,149.439,4,jazz
21,229453,False,0.225,0.929,2,-4.92,0,0.172,7.1e-05,0.945,0.148,0.0574,117.079,4,death-metal
65,198971,False,0.679,0.834,5,-3.223,1,0.032,0.343,5.74e-06,0.119,0.962,139.996,4,j-pop
53,292761,False,0.726,0.74,11,-7.133,0,0.144,0.0617,0.0192,0.351,0.914,138.979,4,anime
0,422826,False,0.334,0.187,7,-20.906,0,0.0415,0.884,0.797,0.105,0.0836,112.135,4,british
44,293173,False,0.482,0.463,1,-7.927,1,0.0573,0.282,0.848,0.36,0.0427,115.011,4,ambient
54,196234,False,0.502,0.458,2,-9.294,1,0.0383,0.4,0.0,0.0917,0.289,75.067,4,piano
20,223826,False,0.506,0.316,2,-17.414,1,0.166,0.815,0.0,0.179,0.528,124.715,4,show-tunes
49,143058,False,0.435,0.0767,9,-16.805,1,0.0498,0.992,0.9,0.123,0.178,77.242,1,guitar
26,140000,False,0.727,0.232,11,-15.301,0,0.0386,0.813,0.859,0.106,0.238,139.95,4,study
20,60000,False,0.826,0.908,2,-4.366,1,0.0724,0.0654,0.000202,0.125,0.853,130.034,4,kids
46,138097,False,0.339,0.0673,7,-28.078,1,0.0481,0.989,0.942,0.0792,0.314,168.084,4,piano
63,219831,False,0.675,0.888,11,-3.343,1,0.035,0.12,0.00967,0.337,0.526,119.018,4,reggae
19,209866,False,0.588,0.164,7,-12.555,0,0.0854,0.993,0.00268,0.218,0.393,80.963,3,tango
42,72173,False,0.815,0.389,2,-9.068,1,0.0877,0.746,5.18e-06,0.0683,0.808,76.888,4,children
44,277786,False,0.562,0.703,7,-6.413,1,0.0274,0.222,0.000671,0.898,0.475,147.096,4,sertanejo
51,242186,False,0.653,0.811,11,-5.433,1,0.0319,0.000612,2.86e-05,0.135,0.659,128.023,4,club
17,46741,False,0.354,0.0811,7,-25.987,1,0.0463,0.994,0.964,0.142,0.454,112.207,4,classical
19,56000,False,0.601,0.0928,10,-13.644,1,0.042,0.9,0.13,0.0596,0.786,70.549,4,classical
42,186965,True,0.67,0.878,1,-3.208,0,0.054,0.00672,0.000359,0.305,0.498,95.041,4,dubstep
25,705288,False,0.308,0.148,4,-23.87,1,0.0395,0.83,0.811,0.0963,0.0398,116.531,3,world-music
40,156177,False,0.512,0.598,0,-5.868,1,0.0628,0.569,0.0,0.297,0.747,146.995,4,rock-n-roll
41,512138,False,0.358,0.581,6,-6.811,1,0.045,0.586,0.0,0.121,0.247,133.536,4,gospel
61,245978,False,0.408,0.314,0,-7.729,1,0.0323,0.48,1.27e-05,0.111,0.0833,105.096,4,swedish
36,233813,False,0.362,0.212,8,-10.707,1,0.0319,0.922,0.00238,0.139,0.138,144.851,4,j-pop
53,185761,False,0.564,0.792,2,-3.297,1,0.0688,0.342,0.0,0.697,0.586,113.742,1,sertanejo
24,292146,False,0.686,0.821,5,-4.02,1,0.0321,0.608,4.27e-06,0.278,0.926,146.11,4,guitar
45,402520,False,0.887,0.378,11,-9.184,0,0.0756,0.00295,0.832,0.101,0.386,125.001,4,minimal-techno
0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock
38,227306,False,0.435,0.779,4,-2.983,1,0.0439,0.31,0.0,0.258,0.566,203.92,4,gospel
55,66533,False,0.676,0.596,4,-9.107,1,0.0272,0.0699,1.96e-05,0.351,0.97,100.687,4,british
23,187226,False,0.502,0.412,9,-10.373,1,0.037,0.251,0.000321,0.135,0.388,97.218,4,power-pop
60,110080,True,0.934,0.677,11,-6.337,0,0.246,0.234,0.000927,0.0634,0.608,111.036,4,sad
29,192266,True,0.315,0.95,1,-4.618,0,0.15,0.000247,0.00602,0.376,0.377,95.981,3,metalcore
38,213629,False,0.576,0.686,0,-6.712,1,0.0405,0.636,0.0,0.0971,0.478,145.827,4,forro
58,265800,False,0.402,0.641,2,-5.905,1,0.0335,0.534,0.0,0.112,0.252,145.054,4,mandopop
57,133972,False,0.548,0.548,0,-9.017,1,0.104,0.462,0.0,0.132,0.366,146.271,4,sad
55,190909,True,0.675,0.243,0,-13.392,1,0.0413,0.797,0.0,0.214,0.707,142.87,4,acoustic
67,102986,False,0.765,0.291,2,-14.456,1,0.0397,0.787,0.000446,0.149,0.806,115.751,4,british
37,296948,False,0.375,0.242,8,-10.517,0,0.03,0.948,0.000563,0.156,0.221,84.17,3,malay
0,106706,False,0.851,0.473,0,-7.552,1,0.0361,0.753,0.0,0.076,0.836,115.988,4,party
0,198014,False,0.679,0.764,6,-5.301,1,0.0391,0.031,9.05e-06,0.0951,0.471,124.977,4,edm
11,510349,False,0.205,0.244,7,-23.696,0,0.04,0.926,0.95,0.131,0.0542,82.552,4,iranian
22,262706,False,0.601,0.805,5,-6.161,1,0.0342,0.304,0.00742,0.0682,0.734,120.328,4,bluegrass
48,67500,False,0.199,0.119,4,-15.13,0,0.0381,0.99,0.269,0.0912,0.0991,95.292,4,country
0,71266,False,0.441,0.0391,10,-26.867,1,0.0409,0.993,0.897,0.111,0.508,132.385,3,german
14,419360,False,0.688,0.719,10,-7.746,0,0.0413,0.000325,0.855,0.066,0.674,119.93,4,chicago-house
64,206060,False,0.53,0.803,5,-5.031,0,0.0386,0.0545,0.0,0.316,0.565,80.992,4,alternative
40,184000,True,0.535,0.753,11,-6.465,1,0.138,0.056,0.0,0.143,0.268,75.03,4,dub
27,155644,False,0.645,0.971,5,-2.245,1,0.067,0.00503,0.0,0.312,0.92,139.986,4,party
51,337500,False,0.725,0.908,7,-8.798,1,0.0345,0.0375,0.822,0.108,0.134,128.006,4,techno
0,243160,False,0.259,0.654,6,-3.858,0,0.0331,0.025,0.0,0.219,0.452,181.893,3,alternative
28,187509,False,0.643,0.917,2,-5.732,1,0.031,0.000996,0.000656,0.241,0.946,105.037,4,psych-rock
0,173947,True,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,hip-hop
35,160801,False,0.533,0.93,1,-4.208,0,0.0885,0.365,0.0,0.79,0.435,92.591,4,hard-rock
17,186389,False,0.607,0.332,0,-7.752,1,0.0458,0.725,1.47e-05,0.502,0.662,128.272,4,tango
38,131001,False,0.384,0.985,7,-2.165,1,0.0779,0.00745,0.0,0.633,0.731,199.985,4,punk
45,197220,False,0.543,0.771,11,-3.863,1,0.036,0.0308,1.1e-05,0.388,0.359,144.922,4,dub
55,187880,True,0.722,0.781,1,-5.772,0,0.219,0.103,0.0,0.0849,0.494,148.066,4,british
20,222000,False,0.618,0.474,7,-11.444,1,0.0285,0.866,0.0066,0.101,0.477,93.43,4,bluegrass
22,221590,False,0.365,0.815,8,-7.926,0,0.0748,0.0915,0.0,0.376,0.401,153.787,4,hardstyle
35,315176,True,0.846,0.741,2,-7.329,1,0.302,0.00583,2.25e-05,0.506,0.616,170.025,4,electronic
25,117000,False,0.363,0.0195,4,-28.902,1,0.0566,0.95,0.964,0.101,0.0317,135.756,3,world-music
62,227026,False,0.544,0.802,4,-4.152,1,0.0282,0.00155,7.34e-05,0.122,0.59,130.022,4,grunge
46,247590,False,0.311,0.224,11,-10.918,1,0.032,0.878,1.27e-05,0.0932,0.194,165.559,4,indian
4,167760,False,0.705,0.562,8,-3.378,0,0.0674,0.257,0.0,0.137,0.569,163.893,4,pop
0,193070,True,0.724,0.659,3,-5.735,0,0.0574,0.0195,0.00214,0.0535,0.475,134.953,5,indie-pop
65,167333,False,0.711,0.77,10,-4.724,0,0.0826,0.135,8.9e-06,0.18,0.927,139.968,4,k-pop
64,176692,True,0.845,0.472,2,-10.111,1,0.269,0.114,0.0,0.147,0.209,125.008,4,sad
2,308373,False,0.791,0.534,9,-13.261,0,0.0355,0.0749,1.99e-06,0.156,0.963,127.488,4,singer-songwriter
47,198750,False,0.536,0.92,2,-3.186,1,0.0738,0.284,0.0,0.355,0.657,156.883,4,sertanejo
40,329476,False,0.609,0.728,2,-6.389,1,0.06,0.252,1.18e-05,0.0945,0.657,172.995,1,folk
0,245333,False,0.498,0.432,9,-14.386,1,0.0345,0.688,0.0,0.136,0.365,135.015,3,r-n-b
26,270533,False,0.599,0.922,7,-4.887,1,0.0739,0.025,5.82e-05,0.356,0.514,140.098,4,metal
73,230000,False,0.766,0.756,5,-5.861,1,0.132,0.213,0.0,0.349,0.716,94.027,4,reggaeton
0,232106,False,0.388,0.334,4,-9.886,1,0.0314,0.364,8.45e-06,0.256,0.22,120.82,3,folk
25,168200,False,0.532,0.473,0,-9.726,1,0.0855,0.985,0.000376,0.156,0.854,114.348,4,tango
17,339358,True,0.292,0.984,0,-5.373,1,0.106,3.51e-05,0.211,0.202,0.0358,129.835,4,black-metal
0,1121226,False,0.292,0.258,10,-20.155,0,0.0642,0.485,0.0556,0.143,0.0699,89.504,4,iranian
39,316040,False,0.735,0.476,5,-8.537,0,0.029,0.0983,0.0138,0.239,0.39,89.189,4,punk
72,234514,False,0.503,0.665,7,-6.302,0,0.0801,0.124,0.000155,0.175,0.597,174.974,3,hip-hop
20,219152,False,0.577,0.936,9,-6.131,1,0.0618,0.00177,0.811,0.259,0.201,149.026,4,hardstyle
21,66600,False,0.2,0.232,2,-13.084,1,0.0331,0.958,0.000392,0.537,0.278,80.074,4,opera
37,172226,False,0.488,0.917,7,-4.361,1,0.379,0.068,0.0,0.336,0.32,177.205,4,ska
52,216052,True,0.678,0.678,5,-7.518,1,0.0998,0.176,0.0,0.104,0.465,159.984,4,sad
37,180440,False,0.563,0.609,7,-9.019,0,0.0444,0.172,1.92e-06,0.966,0.208,110.96,3,trip-hop
12,144640,False,0.514,0.839,2,-5.442,1,0.0497,0.287,0.0,0.0904,0.921,98.82,3,kids
