popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
23,289971,False,0.533,0.964,2,-4.816,1,0.0706,0.000861,0.0169,0.233,0.36,110.959,4,hard-rock
49,234133,False,0.545,0.783,2,-7.56,1,0.0515,0.568,0.0,0.211,0.846,82.65,4,pagode
37,148720,False,0.753,0.728,7,-5.135,1,0.0393,0.205,0.0,0.109,0.7,126.008,4,forro
34,239733,False,0.574,0.759,2,-7.799,1,0.464,0.306,0.0,0.0475,0.835,165.519,4,hard-rock
40,288063,False,0.393,0.641,5,-9.125,0,0.0556,0.403,0.969,0.124,0.652,76.3,4,folk
43,219573,False,0.606,0.488,7,-7.339,1,0.0255,0.597,0.0982,0.184,0.468,81.019,4,songwriter
47,155999,False,0.378,0.167,9,-10.923,1,0.0329,0.989,0.00617,0.0954,0.306,176.731,4,songwriter
0,211440,False,0.73,0.948,0,-5.702,1,0.052,0.34,0.0,0.0897,0.727,110.033,4,german
18,270786,False,0.897,0.761,0,-6.387,1,0.0826,0.0795,0.0,0.0926,0.815,114.001,4,kids
0,150920,False,0.811,0.633,5,-5.715,1,0.113,0.0573,3.42e-06,0.0858,0.627,90.972,4,latino
15,134070,False,0.286,0.977,2,-12.871,1,0.085,8.68e-06,0.965,0.244,0.048,108.043,4,grindcore
0,149306,False,0.605,0.497,1,-6.676,1,0.0319,0.727,3.95e-05,0.102,0.72,126.014,4,jazz
69,251866,False,0.282,0.656,8,-6.557,1,0.0302,0.0105,0.0,0.0892,0.242,139.352,4,metal
0,168280,False,0.671,0.689,9,-7.755,1,0.0932,0.328,2.95e-06,0.352,0.811,138.306,4,rock-n-roll
17,307200,False,0.522,0.988,1,-1.314,1,0.135,0.000441,0.0283,0.0712,0.551,174.987,4,happy
55,145379,True,0.754,0.677,10,-9.005,0,0.224,0.119,0.0,0.261,0.756,101.91,4,sad
46,179841,True,0.817,0.565,7,-7.947,1,0.261,0.474,0.0,0.158,0.718,125.976,4,mpb
0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock
58,171730,False,0.725,0.704,7,-4.592,1,0.251,0.0636,0.163,0.0991,0.483,204.004,4,dancehall
34,348339,False,0.404,0.918,10,-5.593,1,0.0582,0.00995,0.0856,0.321,0.523,144.332,4,death-metal
39,167013,True,0.434,0.58,2,-8.329,1,0.43,0.385,0.0,0.251,0.375,174.29,4,german
46,202440,True,0.439,0.847,0,-6.258,1,0.242,0.0246,0.0,0.139,0.298,114.099,4,progressive-house
0,151333,False,0.771,0.158,6,-10.374,0,0.0621,0.895,0.0,0.144,0.504,130.072,4,jazz
49,285857,False,0.66,0.857,11,-7.946,0,0.0565,0.00262,0.165,0.215,0.111,126.032,4,techno
21,174204,False,0.678,0.26,11,-13.006,1,0.145,0.987,0.000187,0.0883,0.738,70.102,4,tango
75,138819,False,0.766,0.817,7,-4.253,1,0.035,0.0239,2.49e-06,0.159,0.43,125.033,4,electro
23,149506,False,0.291,0.157,10,-13.591,1,0.0354,0.869,4.46e-06,0.12,0.174,109.717,3,new-age
34,197053,False,0.682,0.81,8,-7.056,1,0.0608,0.151,0.0,0.708,0.881,98.952,4,ska
21,225973,False,0.684,0.61,10,-7.978,0,0.0494,0.444,0.0,0.135,0.712,91.056,4,trip-hop
50,221538,False,0.72,0.492,10,-8.977,1,0.144,0.734,1.92e-06,0.137,0.377,143.038,4,cantopop
44,216320,False,0.586,0.563,9,-15.2,0,0.0556,0.44,7.79e-06,0.77,0.709,161.353,4,forro
33,195320,False,0.343,0.973,10,-4.249,0,0.123,0.041,0.0,0.874,0.481,169.535,4,ska
1,178242,False,0.666,0.677,2,-5.743,1,0.0326,0.214,0.0,0.0979,0.178,100.014,4,electro
30,200594,False,0.485,0.191,2,-11.534,1,0.0368,0.9,0.0,0.178,0.396,141.366,4,guitar
27,304866,False,0.57,0.708,7,-6.645,0,0.0677,0.553,0.0,0.0928,0.29,69.965,4,electronic
1,221176,False,0.742,0.883,7,-2.862,1,0.118,0.0468,0.0,0.206,0.464,102.044,4,dancehall
51,255688,False,0.599,0.349,1,-9.269,1,0.0301,0.819,0.0,0.112,0.444,147.913,4,acoustic
31,253220,False,0.416,0.973,0,-5.164,1,0.0473,0.0036,0.905,0.0793,0.31,173.985,4,drum-and-bass
0,194493,False,0.865,0.7,8,-5.305,0,0.0318,0.0236,0.0323,0.0948,0.665,119.008,4,deep-house
42,156000,False,0.798,0.549,4,-10.646,0,0.0474,0.134,0.000145,0.119,0.419,120.05,4,deep-house
0,165586,False,0.236,0.555,0,-7.383,1,0.031,0.0392,0.0,0.213,0.325,80.718,3,soul
58,206537,False,0.669,0.923,7,-4.113,1,0.0332,0.0102,2.49e-06,0.0659,0.967,127.998,4,german
3,177280,True,0.728,0.68,8,-4.129,0,0.165,0.0865,1.06e-06,0.1,0.704,179.839,4,latin
39,246306,False,0.177,0.455,7,-7.264,1,0.0384,0.926,0.00113,0.0795,0.427,179.17,1,opera
25,263592,False,0.544,0.913,9,-4.685,1,0.0441,0.000118,0.0,0.06,0.328,130.005,4,goth
50,286946,False,0.455,0.304,1,-12.719,0,0.0306,0.83,3.62e-05,0.175,0.233,131.842,3,cantopop
0,318586,False,0.351,0.827,6,-5.351,1,0.0412,0.000222,0.000118,0.0755,0.145,105.463,4,hard-rock
30,204453,False,0.61,0.722,1,-6.127,0,0.0411,0.421,0.0,0.14,0.632,81.034,4,malay
23,394125,False,0.675,0.432,6,-12.616,0,0.046,0.501,0.845,0.0816,0.481,104.909,4,guitar
45,217573,True,0.727,0.734,7,-4.536,1,0.373,0.0858,0.0,0.38,0.886,85.527,4,funk
43,167746,False,0.692,0.943,1,-4.939,1,0.0757,0.0132,0.891,0.122,0.0368,138.04,4,hardstyle
16,100153,False,0.69,0.541,9,-10.444,1,0.475,0.447,1.88e-06,0.458,0.3,139.918,4,club
7,398041,False,0.882,0.658,7,-7.811,1,0.232,0.000318,0.5,0.0746,0.767,124.997,4,chicago-house
34,218269,False,0.669,0.213,10,-15.379,1,0.0398,0.778,0.0146,0.0849,0.204,129.604,3,singer-songwriter
0,200547,True,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,4,hip-hop
21,158266,False,0.53,0.343,5,-10.065,1,0.0263,0.704,0.0,0.156,0.554,99.876,4,bluegrass
21,228773,False,0.3,0.248,0,-14.409,1,0.0353,0.81,1.88e-06,0.281,0.215,143.821,4,disney
51,153773,True,0.554,0.895,6,-4.368,1,0.0331,1.81e-05,0.483,0.102,0.576,92.489,4,industrial
44,146570,False,0.64,0.13,7,-22.546,0,0.14,0.99,0.902,0.0976,0.292,113.865,4,guitar
45,214047,False,0.424,0.751,9,-11.089,1,0.134,0.678,0.0,0.359,0.921,177.336,4,pagode
22,188903,True,0.618,0.994,11,-2.033,0,0.344,0.0208,0.00158,0.717,0.0943,155.023,4,hardstyle
1,195493,False,0.459,0.427,7,-7.733,1,0.0267,0.112,0.0,0.168,0.357,139.898,3,alternative
73,258026,False,0.601,0.859,5,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,4,blues
83,157497,True,0.494,0.428,0,-7.239,0,0.205,0.236,0.0698,0.0816,0.44,87.724,4,indie-pop
28,214000,False,0.649,0.379,0,-12.039,0,0.0363,0.294,0.0,0.109,0.355,84.998,4,malay
42,214573,False,0.453,0.955,8,-4.363,1,0.0536,0.000143,0.0874,0.0408,0.648,104.258,4,ska
0,201373,False,0.724,0.566,7,-5.117,1,0.0305,0.617,0.00023,0.234,0.873,131.174,4,country
50,153652,False,0.62,0.825,7,-2.869,1,0.309,0.25,0.0,0.077,0.476,199.488,4,j-dance
40,286653,False,0.452,0.567,5,-7.623,1,0.0358,0.319,0.0,0.137,0.273,149.979,4,gospel
20,642000,True,0.201,0.0896,1,-23.952,1,0.038,0.746,0.877,0.111,0.0294,126.098,3,black-metal
27,159019,True,0.424,0.942,7,-3.338,1,0.118,0.0025,1.14e-06,0.23,0.447,143.671,4,acoustic
32,181000,False,0.588,0.977,0,-2.789,1,0.151,0.0284,0.0,0.316,0.155,135.057,4,disco
73,340742,False,0.598,0.676,0,-9.211,1,0.0279,0.13,0.225,0.112,0.805,114.169,4,psych-rock
0,298886,False,0.454,0.892,0,-7.687,1,0.0349,3.14e-05,0.903,0.101,0.0357,94.956,4,hardstyle
56,177546,True,0.514,0.866,0,-3.657,1,0.0449,0.0524,0.0,0.17,0.45,159.973,4,grunge
25,209960,False,0.264,0.0646,7,-19.981,1,0.0409,0.948,4.2e-05,0.146,0.152,153.945,3,opera
49,400865,False,0.927,0.207,7,-11.119,0,0.116,0.0476,0.851,0.107,0.127,103.007,4,electronic
54,122466,False,0.41,0.00303,8,-34.124,1,0.0476,0.991,0.965,0.102,0.27,75.425,4,piano
69,254653,False,0.467,0.757,2,-3.01,1,0.0517,0.0866,0.0,0.0742,0.383,131.993,4,house
65,258483,False,0.441,0.465,3,-8.389,1,0.0291,0.343,0.884,0.0982,0.173,123.933,4,indie
33,167560,False,0.54,0.468,4,-9.338,1,0.0283,0.812,0.0,0.0823,0.447,142.088,4,rock-n-roll
63,244538,False,0.548,0.924,11,-4.48,0,0.0689,0.00033,1.42e-05,0.162,0.242,124.031,4,metal
0,244235,False,0.352,0.666,1,-4.909,1,0.0512,0.117,1.81e-06,0.0934,0.227,169.965,4,dub
41,175243,True,0.752,0.412,8,-8.445,1,0.127,0.494,0.000422,0.113,0.342,153.99,4,turkish
0,445406,False,0.602,0.916,9,-5.91,0,0.0413,0.00277,0.56,0.0864,0.036,122.997,4,techno
13,160466,False,0.66,0.644,7,-13.528,1,0.0351,0.809,0.00102,0.144,0.96,105.674,4,honky-tonk
25,122200,True,0.791,0.709,2,-4.943,1,0.267,0.263,0.0,0.343,0.558,92.199,4,dancehall
14,210280,False,0.832,0.532,11,-6.856,1,0.086,0.46,0.0,0.104,0.746,148.031,4,kids
55,172394,True,0.519,0.898,6,-7.055,1,0.0758,0.000141,0.0433,0.378,0.196,106.543,4,death-metal
77,210853,False,0.546,0.916,8,-3.932,1,0.255,0.00144,4.34e-06,0.251,0.375,129.983,4,edm
53,80946,False,0.873,0.487,10,-7.115,1,0.0513,0.755,0.0,0.102,0.772,135.018,4,children
76,227520,False,0.639,0.912,1,-2.621,1,0.0615,0.00107,0.0,0.097,0.343,143.448,4,indie
29,116483,False,0.528,0.899,0,-3.905,1,0.0451,0.00122,0.0,0.0724,0.646,94.989,4,british
50,211836,True,0.671,0.894,11,-3.701,0,0.0583,0.00758,0.00184,0.152,0.32,98.013,4,hardcore
41,136605,False,0.509,0.209,6,-14.619,0,0.0269,0.209,0.00234,0.0903,0.0382,72.022,4,indian
36,261453,False,0.611,0.222,5,-14.259,0,0.0287,0.954,0.184,0.119,0.355,109.163,4,jazz
23,273000,False,0.623,0.563,0,-5.755,1,0.0245,0.332,0.0,0.0792,0.253,99.988,4,mandopop
28,196853,False,0.469,0.5,5,-8.767,1,0.0294,0.355,2.69e-06,0.306,0.619,105.141,4,rock-n-roll
0,261293,False,0.432,0.706,5,-5.061,1,0.0426,0.00108,0.0,0.378,0.29,136.981,4,grunge
0,264266,False,0.596,0.964,2,-5.754,1,0.0804,9.52e-05,0.834,0.203,0.399,128.021,4,alt-rock
20,143000,False,0.327,0.0108,9,-23.697,0,0.0509,0.992,0.000617,0.0858,0.127,130.73,5,opera
42,298933,False,0.544,0.411,9,-10.106,1,0.0316,0.298,0.0,0.106,0.422,139.948,4,songwriter
35,210560,False,0.506,0.768,6,-9.076,0,0.0466,0.00329,6.39e-06,0.184,0.659,93.087,4,punk-rock
23,142689,False,0.5,0.812,6,-6.01,1,0.0422,0.00189,7.37e-06,0.0685,0.402,134.008,4,industrial
49,278160,False,0.379,0.427,2,-9.284,1,0.048,0.646,0.0,0.109,0.459,185.952,4,cantopop
0,115240,False,0.484,0.332,1,-10.312,1,0.037,0.787,0.0,0.373,0.683,134.999,4,jazz
5,250689,False,0.722,0.698,2,-10.66,1,0.0423,0.00012,0.83,0.115,0.464,125.993,4,detroit-techno
0,201146,False,0.733,0.282,4,-17.764,0,0.0381,0.0487,0.0139,0.0834,0.92,132.04,4,alt-rock
32,232378,False,0.835,0.598,1,-8.519,1,0.331,0.62,0.821,0.0979,0.211,107.998,4,psych-rock
0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock
25,243600,False,0.502,0.896,8,-2.79,1,0.0577,0.202,0.0,0.204,0.746,82.496,4,j-idol
23,143233,True,0.603,0.744,5,-4.668,0,0.364,0.128,0.0,0.127,0.536,125.334,5,j-dance
83,286040,True,0.813,0.56,2,-5.904,0,0.0618,0.108,0.0,0.268,0.287,118.033,4,reggaeton
50,385103,False,0.772,0.485,11,-14.388,0,0.0611,0.000391,0.847,0.0913,0.156,120.0,4,deep-house
24,180000,False,0.556,0.511,3,-5.425,1,0.0298,0.782,4.54e-05,0.0989,0.537,81.613,4,acoustic
14,301734,False,0.596,0.754,6,-5.013,1,0.0542,0.0755,0.0,0.143,0.512,155.814,4,kids
38,252004,False,0.667,0.631,8,-9.01,1,0.0486,0.00458,0.00123,0.138,0.427,85.962,4,folk
38,254000,False,0.444,0.308,11,-13.634,0,0.064,0.126,0.0,0.141,0.0689,112.853,4,turkish
0,208693,False,0.585,0.633,7,-8.007,1,0.0338,0.521,0.0,0.101,0.781,135.111,4,blues
0,168280,False,0.671,0.689,9,-7.755,1,0.0932,0.328,2.95e-06,0.352,0.811,138.306,4,british
47,255466,False,0.6,0.817,2,-8.693,1,0.0737,0.01,0.0114,0.116,0.0387,122.022,4,minimal-techno
45,141364,True,0.67,0.778,11,-6.828,0,0.115,0.00309,0.00156,0.133,0.231,176.028,4,club
5,68500,False,0.937,0.268,6,-7.615,1,0.318,0.803,0.204,0.0919,0.791,119.982,4,study
68,181283,False,0.577,0.875,9,-2.897,0,0.0681,0.0231,4.69e-06,0.111,0.411,164.009,4,progressive-house
54,260093,False,0.516,0.561,2,-5.364,1,0.0351,0.00264,0.0,0.556,0.141,139.95,4,punk
20,271853,False,0.44,0.911,7,-6.878,1,0.0361,0.000152,0.00067,0.215,0.554,151.887,4,heavy-metal
42,251666,False,0.747,0.95,5,-7.092,1,0.175,0.504,3.92e-06,0.957,0.656,105.055,4,samba
43,228266,False,0.435,0.74,0,-6.354,1,0.0299,0.0545,0.000105,0.0862,0.622,133.433,4,punk
53,280762,False,0.455,0.734,11,-7.422,1,0.0315,0.00555,0.0,0.243,0.267,90.019,4,ambient
63,141204,False,0.717,0.692,1,-5.971,0,0.0723,0.0675,0.0,0.088,0.524,102.996,4,progressive-house
24,264893,False,0.538,0.879,6,-4.917,0,0.044,0.0234,1.32e-06,0.122,0.721,138.975,4,goth
44,258426,False,0.676,0.307,8,-12.919,0,0.0279,0.51,0.00284,0.123,0.163,110.857,4,mandopop
51,273470,False,0.748,0.596,10,-8.222,0,0.0397,0.0111,0.833,0.0506,0.472,115.006,4,french
39,304853,False,0.535,0.675,9,-8.043,1,0.0493,0.733,0.0,0.384,0.594,94.647,4,samba
0,164818,False,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,4,trance
52,245306,False,0.589,0.365,9,-14.291,1,0.0284,0.874,0.905,0.101,0.192,110.023,4,piano
82,165746,False,0.556,0.798,7,-3.331,1,0.254,0.0848,0.0,0.33,0.628,131.096,4,k-pop
74,285396,False,0.419,0.75,10,-3.546,1,0.0316,0.011,0.0,0.159,0.436,145.867,4,j-pop
60,189363,False,0.564,0.89,5,-4.286,1,0.107,0.0918,0.0,0.0819,0.636,180.112,4,reggaeton
55,235919,False,0.515,0.851,8,-3.353,0,0.062,0.0608,0.0,0.209,0.274,155.022,4,hardstyle
20,242626,False,0.548,0.614,8,-9.696,1,0.0266,0.121,0.916,0.123,0.365,136.005,4,trip-hop
67,231665,False,0.531,0.887,5,-4.417,0,0.0329,0.00261,0.000512,0.0657,0.626,104.055,4,alternative
45,238160,False,0.727,0.706,4,-6.235,1,0.0247,0.067,0.000176,0.133,0.772,108.499,4,alt-rock
23,128666,False,0.69,0.0971,0,-21.26,1,0.0526,0.992,0.964,0.111,0.487,120.036,4,disney
48,263280,False,0.771,0.492,0,-8.568,1,0.0532,0.147,0.638,0.1,0.601,85.987,4,trip-hop
34,141706,False,0.35,0.779,0,-7.864,1,0.0973,0.00237,0.0,0.0307,0.779,141.245,4,ska
23,167336,True,0.576,0.758,3,-2.53,0,0.393,0.255,0.0,0.113,0.36,66.82,3,j-dance
0,251120,False,0.694,0.761,4,-6.066,1,0.0263,0.176,3.63e-05,0.123,0.866,129.953,4,rock
33,228800,True,0.571,0.704,10,-5.677,1,0.44,0.634,0.0,0.244,0.769,107.336,5,french
63,242912,False,0.65,0.88,4,-5.326,1,0.0283,0.36,0.00369,0.23,0.921,124.985,4,j-pop
20,317920,False,0.364,0.225,5,-12.155,1,0.0326,0.663,0.947,0.127,0.105,143.914,4,opera
41,247875,True,0.625,0.73,4,-9.612,0,0.385,0.225,0.0,0.09,0.473,180.01,4,turkish
43,193466,False,0.582,0.857,0,-4.677,1,0.09,0.328,4.75e-06,0.372,0.446,191.992,4,pagode
60,269752,False,0.675,0.747,0,-4.742,0,0.0406,0.0159,0.0014,0.103,0.159,121.033,4,electronic
6,325859,False,0.121,0.139,0,-24.034,1,0.0366,0.111,0.854,0.107,0.0393,96.548,3,iranian
28,267906,False,0.493,0.739,8,-2.681,1,0.127,0.082,0.139,0.472,0.148,114.473,5,drum-and-bass
28,186493,False,0.186,0.995,5,-4.54,1,0.168,5.86e-05,0.0286,0.273,0.138,168.235,4,garage
19,60000,False,0.569,0.485,10,-9.529,0,0.179,0.0415,0.00325,0.0769,0.329,119.979,4,kids
46,294399,False,0.565,0.034,2,-24.597,1,0.0726,0.991,0.946,0.0862,0.191,121.663,4,piano
40,344853,False,0.455,0.445,0,-9.249,1,0.0306,0.155,7.88e-06,0.174,0.0987,142.004,4,world-music
32,125573,False,0.223,0.8,5,-4.333,1,0.0433,0.00235,0.000874,0.412,0.966,73.178,4,hardcore
43,160266,False,0.562,0.895,4,-4.514,1,0.341,0.237,0.0,0.457,0.712,131.715,4,folk
57,275493,False,0.35,0.529,1,-7.86,1,0.0343,0.748,0.0,0.237,0.503,203.561,4,mandopop
0,253626,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,folk
0,168949,False,0.467,0.237,5,-13.373,0,0.0542,0.892,3.46e-06,0.148,0.388,101.759,4,jazz
15,63560,False,0.195,0.966,1,-3.475,1,0.181,1.08e-05,0.91,0.298,0.156,149.787,4,grindcore
73,136946,False,0.71,0.816,11,-4.516,0,0.186,0.0573,4.87e-06,0.176,0.363,131.001,4,edm
42,135312,False,0.485,0.245,2,-12.661,0,0.0677,0.782,1.59e-06,0.11,0.178,98.54,4,chill
39,304266,False,0.522,0.628,8,-4.769,1,0.0309,0.646,0.0,0.323,0.39,121.769,4,j-pop
47,200501,False,0.705,0.647,0,-8.32,0,0.0377,0.486,0.00029,0.251,0.531,136.029,4,club
19,189428,False,0.656,0.633,6,-7.093,1,0.0375,0.367,1.57e-06,0.179,0.473,139.899,4,disney
54,261093,False,0.658,0.878,8,-6.834,0,0.0346,0.135,0.591,0.0948,0.907,130.009,4,techno
40,483433,False,0.547,0.691,7,-7.868,1,0.0394,0.693,0.0,0.297,0.848,160.04,4,samba
36,198573,False,0.473,0.958,7,-4.231,1,0.132,0.305,0.0,0.334,0.727,161.059,4,samba
0,184000,False,0.74,0.892,11,-2.756,0,0.0664,0.025,0.0,0.188,0.826,105.003,4,spanish
22,311000,False,0.693,0.8,4,-3.575,0,0.0666,0.122,0.0,0.115,0.859,110.027,4,j-idol
10,139000,False,0.727,0.453,2,-12.13,0,0.0397,0.932,0.957,0.0974,0.102,120.035,4,study
58,213706,False,0.738,0.43,7,-9.749,1,0.0295,0.377,1.03e-05,0.0945,0.374,114.992,4,psych-rock
22,241826,False,0.526,0.487,1,-10.204,0,0.0725,0.681,0.0,0.0893,0.708,79.198,4,world-music
0,202745,False,0.728,0.854,0,-3.86,0,0.0457,0.245,0.00184,0.149,0.62,121.998,4,disco
24,258000,False,0.157,0.211,4,-17.041,0,0.042,0.974,0.942,0.14,0.109,70.971,4,new-age
0,147800,False,0.524,0.614,0,-8.05,1,0.0363,0.202,0.0,0.0802,0.751,82.229,4,indie
23,327480,False,0.449,0.443,2,-8.386,1,0.035,0.776,1.37e-05,0.341,0.227,69.79,4,bluegrass
33,216476,False,0.594,0.644,5,-4.996,1,0.0387,0.395,7.49e-05,0.109,0.393,150.096,4,ska
21,191413,False,0.567,0.204,2,-20.467,1,0.0507,0.975,0.932,0.126,0.935,138.175,4,guitar
50,244013,False,0.524,0.636,6,-5.884,0,0.0302,0.163,0.0,0.11,0.247,138.074,4,mpb
22,265466,False,0.551,0.294,7,-14.066,1,0.0336,0.845,0.00584,0.135,0.409,108.741,4,bluegrass
0,141146,False,0.257,0.217,5,-11.745,1,0.0279,0.636,5.92e-06,0.268,0.203,92.202,4,jazz
66,90265,False,0.408,0.875,8,-1.536,1,0.0546,1.68e-05,0.000101,0.264,0.646,144.975,4,j-rock
63,269032,False,0.495,0.654,3,-6.639,0,0.0679,0.713,0.0,0.165,0.35,123.896,4,indian
22,134786,False,0.424,0.321,7,-11.358,1,0.0613,0.501,0.601,0.106,0.213,108.063,4,disney
31,487800,False,0.293,0.668,11,-14.31,0,0.0332,0.000331,0.926,0.121,0.526,93.039,4,heavy-metal
55,262893,False,0.538,0.266,1,-12.464,1,0.0277,0.41,0.0,0.0639,0.174,106.952,4,grunge
0,330120,False,0.57,0.874,4,-3.766,0,0.0529,0.0782,0.0645,0.0745,0.39,175.811,4,spanish
17,303466,False,0.506,0.941,11,-6.53,0,0.0408,1.69e-05,0.093,0.196,0.262,129.078,3,black-metal
44,163846,False,0.902,0.816,5,-2.999,0,0.0397,0.212,0.0,0.082,0.912,104.003,4,house
34,234626,False,0.455,0.442,0,-11.469,0,0.0791,0.53,0.131,0.0837,0.228,112.689,5,electronic
33,133373,False,0.475,0.603,9,-7.989,1,0.0421,0.486,0.0001,0.249,0.848,141.751,4,rock-n-roll
47,220213,False,0.673,0.644,1,-8.158,1,0.0275,0.0872,0.661,0.25,0.604,109.999,4,j-rock
45,279881,False,0.45,0.802,2,-4.531,1,0.0401,0.0165,0.0,0.243,0.306,144.025,4,gospel
13,305533,False,0.674,0.504,1,-14.004,1,0.0433,0.0868,0.782,0.37,0.383,79.49,4,idm
52,242480,False,0.511,0.664,9,-7.615,1,0.0347,0.817,2.73e-06,0.863,0.452,123.834,4,pagode
0,205309,False,0.624,0.918,6,-4.101,0,0.0539,0.0407,0.0,0.364,0.919,140.094,4,german
0,185586,False,0.471,0.0845,10,-20.204,1,0.0305,0.956,0.147,0.0825,0.149,84.608,3,j-pop
66,336280,False,0.673,0.808,9,-6.183,1,0.0491,0.0121,0.878,0.037,0.303,130.041,4,hard-rock
93,240400,False,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4,alternative
43,354385,False,0.383,0.562,7,-6.743,1,0.032,0.55,0.0,0.248,0.415,153.944,4,pagode
55,206250,False,0.493,0.902,3,-1.467,0,0.0671,0.0391,0.0922,0.0832,0.203,96.009,4,club
49,157202,False,0.462,0.669,5,-4.19,1,0.0654,0.516,0.0,0.119,0.559,175.836,3,sertanejo
20,179013,False,0.258,0.222,4,-12.497,0,0.0357,0.914,0.000101,0.0644,0.102,75.832,4,opera
19,318960,False,0.528,0.931,2,-6.81,1,0.061,0.0079,0.122,0.073,0.663,185.015,4,happy
37,171080,False,0.683,0.885,5,-6.581,0,0.0539,0.00096,0.0,0.116,0.807,105.971,4,ska
45,106909,False,0.772,0.802,5,-4.861,0,0.461,0.0295,0.0,0.227,0.531,109.596,4,german
37,119853,False,0.648,0.857,7,-6.518,1,0.0541,0.763,4.16e-06,0.508,0.735,95.171,4,forro
40,161785,False,0.662,0.588,2,-10.915,1,0.0391,0.464,0.0,0.125,0.912,155.04,4,forro
65,215202,False,0.584,0.698,4,-6.61,0,0.0376,0.447,0.0,0.0699,0.436,79.993,4,pop-film
57,302400,False,0.677,0.837,8,-4.814,0,0.0646,0.237,0.0013,0.115,0.829,111.934,4,indian
21,223280,False,0.281,0.399,10,-10.383,1,0.0459,0.916,0.0249,0.153,0.333,182.425,4,show-tunes
35,228040,False,0.9,0.704,9,-6.406,0,0.0558,0.191,8.57e-06,0.278,0.848,124.992,4,dub
31,254626,False,0.622,0.503,9,-8.91,0,0.0453,0.674,4.96e-05,0.0489,0.726,99.798,4,salsa
43,197493,False,0.769,0.802,10,-5.601,0,0.0617,0.154,1.24e-05,0.0731,0.696,101.893,4,samba
0,200666,False,0.881,0.696,11,-3.838,0,0.0797,0.136,4.06e-05,0.0927,0.781,97.002,4,latin
40,283680,False,0.421,0.858,10,-4.881,1,0.0574,0.0117,0.000458,0.192,0.411,79.868,4,ska
39,252266,False,0.508,0.934,9,-5.363,1,0.0736,0.0112,0.0151,0.986,0.564,88.012,4,ska
17,147200,False,0.778,0.4,8,-10.231,0,0.158,0.228,0.0,0.338,0.624,75.032,4,kids
36,232351,True,0.638,0.995,0,-0.587,1,0.264,0.214,0.0186,0.599,0.604,100.053,3,hardstyle
28,179306,False,0.39,0.661,7,-9.916,0,0.0321,0.61,0.726,0.298,0.205,123.257,4,afrobeat
0,178000,False,0.681,0.683,8,-6.444,0,0.0287,0.158,2.32e-05,0.273,0.64,120.027,4,indie-pop
52,161527,True,0.651,0.983,6,-3.201,0,0.0904,0.00519,0.566,0.307,0.211,140.94,4,electronic
43,313453,False,0.482,0.335,7,-11.396,1,0.0299,0.596,0.0,0.735,0.196,125.95,4,brazil
52,188772,False,0.558,0.88,7,-4.301,1,0.115,0.42,0.0,0.971,0.556,165.124,4,sertanejo
62,247333,True,0.85,0.542,4,-3.602,0,0.167,0.229,4.9e-05,0.079,0.622,119.747,5,dancehall
0,199333,False,0.459,0.385,8,-7.677,1,0.0309,0.263,0.0,0.0783,0.499,117.926,3,folk
23,220630,False,0.553,0.458,9,-7.535,1,0.0251,0.597,0.0,0.153,0.258,78.005,4,mandopop
0,304973,False,0.54,0.837,9,-5.405,1,0.463,0.349,0.0,0.0733,0.616,174.207,4,hardcore
9,347030,False,0.804,0.924,0,-14.787,1,0.0536,0.388,0.93,0.0675,0.936,117.03,4,chicago-house
30,169819,False,0.784,0.461,3,-7.393,0,0.0321,0.842,1.74e-05,0.0965,0.841,91.919,4,guitar
71,262613,False,0.728,0.878,11,-6.926,0,0.0564,0.176,0.856,0.61,0.911,126.59,4,blues
0,193866,False,0.817,0.743,8,-6.656,0,0.0464,0.298,0.0,0.233,0.961,123.382,4,mpb
67,159773,True,0.331,0.946,7,-4.599,1,0.0775,0.0309,5.62e-06,0.254,0.534,139.965,4,metal
40,242005,True,0.831,0.818,3,-5.498,0,0.0594,0.106,0.00899,0.107,0.29,120.015,4,latino
28,218106,False,0.733,0.918,6,-3.372,0,0.0553,0.18,2.28e-05,0.0659,0.708,134.926,4,party
12,123760,False,0.398,0.356,2,-11.305,1,0.0306,0.989,2.22e-05,0.214,0.775,164.013,4,honky-tonk
48,168750,True,0.775,0.436,0,-9.611,0,0.297,0.355,6.92e-06,0.277,0.303,127.993,4,funk
46,271304,False,0.762,0.634,0,-7.981,0,0.0566,0.0152,0.0115,0.0985,0.198,92.063,4,indie
50,179946,False,0.687,0.756,9,-3.601,0,0.0596,0.00335,0.0,0.0663,0.623,130.043,4,club
